,dist,pos,round,speed,step
0,0.0,0.0,0,0.0,1140
1,4.7863466187845916,4.7863466187845916,0,4.7863466187845916,1141
2,14.535076497122647,14.535076497122647,0,9.748729878338054,1142
3,24.506813653250838,24.506813653250838,0,9.971737156128189,1143
4,33.9785144861688,33.9785144861688,0,9.471700832917964,1144
5,43.71041285855133,43.71041285855133,0,9.731898372382535,1145
6,54.210002745854304,54.210002745854304,0,10.499589887302978,1146
7,64.52482955516155,64.52482955516155,0,10.314826809307238,1147
8,76.01567806309826,76.01567806309826,0,11.490848507936722,1148
9,85.27840085715295,85.27840085715295,0,9.262722794054685,1149
10,94.86027943820899,94.86027943820899,0,9.58187858105605,1150
11,105.30250107145577,105.30250107145577,0,10.442221633246778,1151
12,114.96119105578076,114.96119105578076,0,9.658689984324997,1152
13,125.80505091258433,125.80505091258433,0,10.84385985680358,1153
14,136.115951866038,136.115951866038,0,10.310900953453643,1154
15,145.54939434721356,145.54939434721356,0,9.43344248117558,1155
16,150.56077194544406,150.56077194544406,0,5.0113775982305,1156
17,157.89022135920905,157.89022135920905,0,7.329449413764996,1157
18,164.5151991317539,164.5151991317539,0,6.624977772544843,1158
19,172.5089390784298,172.5089390784298,0,7.993739946675907,1159
20,181.46294399862376,181.46294399862376,0,8.954004920193963,1160
21,187.43636092234672,187.43636092234672,0,5.9734169237229695,1161
22,196.20207500472551,196.20207500472551,0,8.765714082378782,1162
23,202.76556486551314,202.76556486551314,0,6.563489860787631,1163
24,212.71725931280736,212.71725931280736,0,9.951694447294205,1164
25,218.414459564248,218.414459564248,0,5.697200251440653,1165
26,225.22533978085653,225.22533978085653,0,6.810880216608529,1166
27,235.83386813767547,235.83386813767547,0,10.608528356818926,1167
28,245.69519650081628,245.69519650081628,0,9.861328363140819,1168
29,249.25493221990473,249.25493221990473,0,3.5597357190884553,1169
30,255.28148903883866,255.28148903883866,0,6.026556818933902,1170
31,263.8862636762907,263.8862636762907,0,8.604774637452044,1171
32,272.95312624836305,272.95312624836305,0,9.066862572072333,1172
33,280.5001117255108,280.5001117255108,0,7.546985477147733,1173
34,286.6909443224008,286.6909443224008,0,6.19083259688998,1174
35,295.69443829370624,295.69443829370624,0,9.00349397130545,1175
36,301.3909117254279,301.3909117254279,0,5.696473431721619,1176
37,308.8310680608551,308.8310680608551,0,7.440156335427195,1177
38,316.46015873864513,316.46015873864513,0,7.629090677790009,1178
39,320.1347069830532,320.1347069830532,0,3.674548244408048,1179
40,326.20416789934114,326.20416789934114,0,6.069460916287914,1180
41,337.22267442880434,337.22267442880434,0,11.018506529463172,1181
42,345.36157352644415,345.36157352644415,0,8.138899097639785,1182
43,351.474769684948,351.474769684948,0,6.113196158503831,1183
44,357.1293296422322,357.1293296422322,0,5.654559957284197,1184
45,366.15319649237153,366.15319649237153,0,9.023866850139289,1185
46,372.00777539585357,372.00777539585357,0,5.854578903482012,1186
47,379.92908104502396,379.92908104502396,0,7.921305649170369,1187
48,387.66789702007867,387.66789702007867,0,7.738815975054683,1188
49,393.43023661287157,393.43023661287157,0,5.762339592792874,1189
50,401.68158698702047,401.68158698702047,0,8.251350374148876,1190
51,408.44713450803863,408.44713450803863,0,6.76554752101814,1191
52,417.0890629622683,417.0890629622683,0,8.641928454229674,1192
53,422.4079866344232,422.4079866344232,0,5.318923672154857,1193
54,432.64657550894685,432.64657550894685,0,10.238588874523646,1194
55,440.33802507410263,440.33802507410263,0,7.691449565155768,1195
56,450.6584868224421,450.6584868224421,0,10.320461748339508,1196
57,460.105370268635,460.105370268635,0,9.446883446192874,1197
58,465.9584514646761,465.9584514646761,0,5.85308119604108,1198
59,470.92221479348234,470.92221479348234,0,4.9637633288062135,1199
60,478.59417108823567,478.59417108823567,0,7.671956294753304,1200
61,485.1958694675724,485.1958694675724,0,6.601698379336686,1201
62,492.1063452626848,492.1063452626848,0,6.910475795112381,1202
63,498.88401307680704,498.88401307680704,0,6.77766781412223,1203
64,508.4456332390606,508.4456332390606,0,9.561620162253622,1204
65,512.9958226761308,512.9958226761308,0,4.550189437070218,1205
66,518.3489091121694,518.3489091121694,0,5.353086436038528,1206
67,526.3409501008808,526.3409501008808,0,7.992040988711414,1207
68,533.7328821848282,533.7328821848282,0,7.391932083947358,1208
69,540.9797267123278,540.9797267123278,0,7.246844527499524,1209
70,548.2279639198148,548.2279639198148,0,7.248237207486999,1210
71,557.9429535173634,557.9429535173634,0,9.714989597548628,1211
72,562.3346847418898,562.3346847418898,0,4.391731224526301,1212
73,570.3366058425032,570.3366058425032,0,8.001921100613435,1213
74,578.686564160744,578.686564160744,0,8.349958318240715,1214
75,584.7016641048966,584.7016641048966,0,6.0150999441526425,1215
76,590.2731920521742,590.2731920521742,0,5.571527947277536,1216
77,598.8526076042145,598.8526076042145,0,8.579415552040336,1217
78,606.7356228253515,606.7356228253515,0,7.8830152211369064,1218
79,614.7956402796707,614.7956402796707,0,8.060017454319212,1219
80,624.9111728528409,624.9111728528409,0,10.115532573170231,1220
81,630.1031688353165,630.1031688353165,0,5.191995982475622,1221
82,637.2079355452345,637.2079355452345,0,7.10476670991793,1222
83,643.6524461345433,643.6524461345433,0,6.444510589308811,1223
84,652.0100656281161,652.0100656281161,0,8.357619493572747,1224
85,658.1740201370277,658.1740201370277,0,6.1639545089115915,1225
86,666.725743987838,666.725743987838,0,8.551723850810253,1226
87,675.1903459466442,675.1903459466442,0,8.46460195880626,1227
88,683.9035535684789,683.9035535684789,0,8.71320762183459,1228
89,688.0615562286945,688.0615562286945,0,4.1580026602156055,1229
90,695.2862604653731,695.2862604653731,0,7.224704236678553,1230
91,705.3569417602425,705.3569417602425,0,10.07068129486952,1231
92,711.8317880726828,711.8317880726828,0,6.474846312440239,1232
93,718.6317382267063,718.6317382267063,0,6.79995015402344,1233
94,725.773009057423,725.773009057423,0,7.141270830716712,1234
95,731.2868701511646,731.2868701511646,0,5.513861093741615,1235
96,739.2904586556493,739.2904586556493,0,8.003588504484743,1236
97,744.9020181620878,744.9020181620878,0,5.611559506438401,1237
98,754.6425471898103,754.6425471898103,0,9.74052902772255,1238
99,762.1648877312381,762.1648877312381,0,7.522340541427729,1239
100,771.8078694234139,771.8078694234139,0,9.642981692175784,1240
101,778.6972103348918,778.6972103348918,0,6.889340911477892,1241
102,786.1507301413097,786.1507301413097,0,7.453519806417921,1242
103,793.367171851431,793.367171851431,0,7.216441710121193,1243
104,800.1997709467684,800.1997709467684,0,6.832599095337377,1244
105,807.1146542331068,807.1146542331068,0,6.914883286338386,1245
106,813.6743339398711,813.6743339398711,0,6.55967970676429,1246
107,823.3757006486193,823.3757006486193,0,9.701366708748186,1247
108,829.3775486302197,829.3775486302197,0,6.001847981600439,1248
109,836.215765758149,836.215765758149,0,6.838217127929259,1249
110,845.3743469570898,845.3743469570898,0,9.158581198940714,1250
111,849.3710607093211,849.3710607093211,0,3.996713752231334,1251
112,857.0900668477807,857.0900668477807,0,7.719006138459552,1252
113,866.071012017235,866.071012017235,0,8.98094516945439,1253
114,871.57361896529,871.57361896529,0,5.502606948054994,1254
115,879.0418970560303,879.0418970560303,0,7.468278090740204,1255
116,889.2030777137695,889.2030777137695,0,10.161180657739227,1256
117,895.546494244879,895.546494244879,0,6.343416531109459,1257
118,901.228146897976,901.228146897976,0,5.6816526530969655,1258
119,911.2875994336865,911.2875994336865,0,10.05945253571058,1259
120,914.8825167226905,914.8825167226905,0,3.594917289003978,1260
121,921.1404604205014,921.1404604205014,0,6.2579436978108784,1261
122,931.4572283380287,931.4572283380287,0,10.316767917527262,1262
123,938.7573907409213,938.7573907409213,0,7.300162402892601,1263
124,946.0548914876667,946.0548914876667,0,7.297500746745389,1264
125,953.9635679108707,953.9635679108707,0,7.908676423203905,1265
126,959.1452407499244,959.1452407499244,0,5.18167283905368,1266
127,967.8985735319505,967.8985735319505,0,8.753332782026154,1267
128,976.6521391754704,976.6521391754704,0,8.753565643519869,1268
129,982.1218081387675,982.1218081387675,0,5.469668963297043,1269
130,987.8288796623702,987.8288796623702,0,5.707071523602712,1270
131,994.4521371523166,994.4521371523166,0,6.623257489946331,1271
132,1003.0202310494643,1003.0202310494643,0,8.568093897147696,1272
133,1009.7409060885244,1009.7409060885244,0,6.720675039060073,1273
134,1018.7077568699598,1018.7077568699598,0,8.966850781435346,1274
135,1027.9215407848662,1027.9215407848662,0,9.213783914906447,1275
136,1035.923881466859,1035.923881466859,0,8.002340681992768,1276
137,1042.2128055699511,1042.2128055699511,0,6.288924103092062,1277
138,1050.5300693575184,1050.5300693575184,0,8.317263787567276,1278
139,1056.4688430883596,1056.4688430883596,0,5.938773730841125,1279
140,1061.406271885444,1061.406271885444,0,4.937428797084498,1280
141,1069.9345966287826,1069.9345966287826,0,8.52832474333852,1281
142,1078.3103120241376,1078.3103120241376,0,8.375715395354963,1282
143,1086.4309412226442,1086.4309412226442,0,8.120629198506538,1283
144,1095.3849001831825,1095.3849001831825,0,8.953958960538307,1284
145,1104.2114785921992,1104.2114785921992,0,8.826578409016724,1285
146,1110.8187081708122,1110.8187081708122,0,6.607229578612964,1286
147,1117.5813442301967,1117.5813442301967,0,6.762636059384453,1287
148,1122.9984517955966,1122.9984517955966,0,5.41710756539985,1288
149,1132.2420864425428,1132.2420864425428,0,9.243634646946223,1289
150,1142.289229606075,1142.289229606075,0,10.047143163532144,1290
151,1144.9911145070673,1144.9911145070673,0,2.701884900992385,1291
152,1151.722122535171,1151.722122535171,0,6.731008028103618,1292
153,1160.2373266636878,1160.2373266636878,0,8.515204128516974,1293
154,1168.3531443720533,1168.3531443720533,0,8.115817708365501,1294
155,1174.8321176545849,1174.8321176545849,0,6.4789732825315465,1295
156,1182.852684752241,1182.852684752241,0,8.02056709765609,1296
157,1191.8503031525356,1191.8503031525356,0,8.99761840029463,1297
158,1198.7520518058172,1198.7520518058172,0,6.901748653281606,1298
159,1203.7994786133274,1203.7994786133274,0,5.047426807510168,1299
160,1213.4762073106372,1213.4762073106372,0,9.676728697309702,1300
161,1216.8367276492922,1216.8367276492922,0,3.3605203386550544,1301
162,1223.3185497741065,1223.3185497741065,0,6.481822124814219,1302
163,1231.4073585635883,1231.4073585635883,0,8.088808789481948,1303
164,1242.1990542910623,1242.1990542910623,0,10.791695727474103,1304
165,1249.2842814966414,1249.2842814966414,0,7.085227205579008,1305
166,1256.8506179895103,1256.8506179895103,0,7.56633649286889,1306
167,1265.2970813848185,1265.2970813848185,0,8.446463395308205,1307
168,1271.5320983108488,1271.5320983108488,0,6.235016926030288,1308
169,1277.2038842648406,1277.2038842648406,0,5.671785953991706,1309
170,1285.7421618557921,1285.7421618557921,0,8.538277590951541,1310
171,1293.8127190235814,1293.8127190235814,0,8.070557167789264,1311
172,1301.4200496504532,1301.4200496504532,0,7.607330626871748,1312
173,1307.0211719674128,1307.0211719674128,0,5.601122316959595,1313
174,1312.8129791176032,1312.8129791176032,0,5.791807150190356,1314
175,1319.297113753679,1319.297113753679,0,6.484134636075828,1315
176,1326.7236090679412,1326.7236090679412,0,7.42649531426216,1316
177,1335.768676669599,1335.768676669599,0,9.045067601657923,1317
178,1345.077998889299,1345.077998889299,0,9.309322219699856,1318
179,1351.1396508118999,1351.1396508118999,0,6.0616519226009355,1319
180,1358.4427798127933,1358.4427798127933,0,7.303129000893454,1320
181,1361.7940289048115,1361.7940289048115,0,3.351249092018152,1321
182,1369.064588345608,1369.064588345608,0,7.27055944079641,1322
183,1376.1802014055484,1376.1802014055484,0,7.115613059940392,1323
184,1382.7231263920735,1382.7231263920735,0,6.542924986525099,1324
185,1389.7209025277143,1389.7209025277143,0,6.997776135640811,1325
186,1397.1758509835317,1397.1758509835317,0,7.454948455817407,1326
187,1407.4989326332147,1407.4989326332147,0,10.323081649683093,1327
188,1411.877559674704,1411.877559674704,0,4.378627041489129,1328
189,1418.0161629566546,1418.0161629566546,0,6.138603281950713,1329
190,1426.7670366570906,1426.7670366570906,0,8.750873700435921,1330
191,1433.281959784299,1433.281959784299,0,6.514923127208452,1331
192,1442.2704052701865,1442.2704052701865,0,8.988445485887471,1332
193,1445.900046878572,1445.900046878572,0,3.629641608385479,1333
194,1453.599016745429,1453.599016745429,0,7.698969866856919,1334
195,1460.375213748792,1460.375213748792,0,6.776197003362972,1335
196,1465.623934114835,1465.623934114835,0,5.248720366042993,1336
197,1475.3159412009359,1475.3159412009359,0,9.692007086100807,1337
198,1484.0972749444384,1484.0972749444384,0,8.781333743502508,1338
199,1493.714437386845,1493.714437386845,0,9.617162442406642,1339
200,1497.2460013416037,1497.2460013416037,0,3.5315639547586075,1340
201,1505.5794720748597,1505.5794720748597,0,8.333470733256013,1341
202,1514.555130675035,1514.555130675035,0,8.975658600175148,1342
203,1520.9180067854238,1520.9180067854238,0,6.3628761103889016,1343
204,1527.9061513465351,1527.9061513465351,0,6.988144561111289,1344
205,1537.761691342876,1537.761691342876,0,9.855539996340884,1345
206,1541.9370133320283,1541.9370133320283,0,4.175321989152256,1346
207,1547.7363136417075,1547.7363136417075,0,5.799300309679187,1347
208,1555.7434290921174,1555.7434290921174,0,8.007115450409833,1348
209,1560.8615414882527,1560.8615414882527,0,5.118112396135278,1349
210,1568.8851991877532,1568.8851991877532,0,8.023657699500493,1350
